sale_id,customer_id,product_id,quantity,sale_date,payment_method,discount,returned
SALE62367,CUST26035,PROD1869,9,2025-04-15,Debit Card,0.14,False
SALE62368,CUST24276,PROD1194,6,2025-07-03,Debit Card,0.25,False
SALE62369,CUSTOMER21191,PROD1289,5,2024-03-15,PayPal,0.05,True
SALE62370,cust27027,PROD1833,4,2023-10-07,PayPal,0.06,False
SALE62371,cust17014,PROD1912,2,2025-04-26,Cash,0.19,False
SALE62372,CUST21761,PROD1437,3,2025-07-21,Debit Card,0.13,True
SALE62373,CUSTOMER26152,PROD1730,2,2025-01-10,Debit Card,0.07,True
SALE62374,CUST13737,,1,2024-05-24,Cash,0.08,True
SALE62375,CUSTOMER25407,PROD1079,2,2025-02-28,Cash,0.14,False
SALE62376,CUSTOMER27072,PROD1588,5,2025-05-01,Cash,0.11,True
SALE62377,CUST23874,PROD1139,9,2024-11-23,Credit Card,0.1,True
SALE62378,CUST14456,PROD1402,1,2024-01-22,Cash,0.05,False
SALE62379,CUSTOMER10421,PROD1209,9,2023-09-07,Credit Card,0.09,True
SALE62380,CUSTOMER27068,PROD1210,6,2025-04-10,PayPal,0.19,False
SALE62381,CUSTOMER29488,PROD1608,80,2023-09-15,Cash,0.09,True
SALE62382,CUST15635,PROD1777,4,2024-09-26,Credit Card,0.05,True
SALE62383,CUST24977,PROD1196,3,2024-02-13,Credit Card,0.07,False
SALE62384,cust28966,PROD1038,1,2024-06-19,Credit Card,0.29,False
SALE62385,cust28903,PROD1595,6,2024-10-14,Credit Card,0.04,False
SALE62386,CUSTOMER26215,PROD1039,1,2024-01-10,Debit Card,0.17,True
SALE62387,cust16289,PROD1443,7,2024-07-26,PayPal,0.04,True
SALE62388,cust18216,PROD1925,1,2025-07-05,Debit Card,0.16,True
SALE62389,,PROD1669,7,2025-06-18,PayPal,0.03,False
SALE62390,CUST16982,PROD1355,4,2025-07-10,Debit Card,0.26,False
SALE62391,CUST15711,PROD1994,9,2023-12-01,Cash,0.3,False
SALE62392,CUST28686,PROD1532,6,2024-10-23,Cash,0.23,False
SALE62393,CUSTOMER18265,PROD1662,2,2025-08-05,PayPal,0.06,False
SALE62394,cust27027,PROD1144,6,2025-08-12,Debit Card,0.09,True
SALE62395,CUST10540,PROD1155,2,2024-03-26,,0.3,False
SALE62396,CUSTOMER26134,PROD1574,5,2023-09-23,Debit Card,0.3,False
SALE62397,CUSTOMER18688,PROD1234,5,2023-09-25,Credit Card,0.04,False
SALE62398,CUSTOMER14608,PROD1879,5,2025-01-24,PayPal,0.1,True
SALE62399,CUST23175,PROD1807,4,not a date,Credit Card,0.02,True
SALE62400,CUST26475,PROD1004,5,2025-06-24,Debit Card,0.06,True
SALE62401,CUSTOMER10288,PROD1006,9,2024-05-20,Credit Card,0.12,True
SALE62402,CUST13910,,5,2025-01-28,Cash,0.14,True
SALE62403,CUST24659,PROD1819,7,2025-04-25,PayPal,0.22,True
SALE62404,cust21540,PROD1275,9,2024-02-19,Debit Card,0.03,True
SALE62405,CUSTOMER11998,PROD1395,1,2024-07-08,Credit Card,0.07,True
SALE62406,CUSTOMER13123,PROD1227,3,2025-08-02,Credit Card,0.28,False
SALE62407,CUST25272,PROD1309,6,2025-06-14,Credit Card,0.0,False
SALE62408,CUSTOMER25657,PROD1934,1,2023-10-15,Credit Card,0.15,False
SALE62409,CUSTOMER21408,PROD1543,7,2024-06-22,Cash,0.04,False
SALE62410,CUST19100,PROD1083,2,2023-08-27,Cash,0.06,False
SALE62411,cust24792,PROD1566,4,2025-06-16,Cash,0.19,True
SALE62412,cust21396,PROD1426,2,2024-01-05,Debit Card,0.25,True
SALE62413,CUST11061,PROD1966,3,2025-08-09,Credit Card,0.0,True
SALE62414,CUST17223,PROD1596,3,2024-09-02,PayPal,0.29,False
SALE62415,CUST12495,PROD1367,7,2024-05-26,Cash,0.3,False
SALE62416,CUST23703,PROD1325,7,2024-08-05,Credit Card,0.3,False
SALE62417,CUST26879,PROD1595,2,2024-04-27,Credit Card,0.05,False
SALE62418,cust14015,PROD1664,4,2025-03-15,Credit Card,0.21,True
SALE62419,cust21720,PROD1679,9,2024-11-29,Credit Card,0.28,text_False
SALE62420,CUSTOMER24998,PROD1432,8,2024-06-22,Debit Card,0.1,False
SALE62421,CUSTOMER16267,PROD1953,7,2024-08-30,PayPal,0.22,False
SALE62422,cust24005,,5,not a date,Debit Card,0.27,True
SALE62423,CUST24037,PROD1089,3,2023-10-05,Credit Card,0.29,True
SALE62424,CUST20192,PROD1914,3,2023-11-18,PayPal,0.07,False
SALE62425,cust10459,PROD1447,9,2025-08-10,PayPal,0.2,False
SALE62426,CUST29957,PROD1694,4,2024-01-29,Cash,0.1,False
SALE62427,CUST23674,PROD1860,6,2024-10-07,Cash,0.21,True
SALE62428,CUST28353,PROD1775,6,2024-10-14,Cash,0.26,False
SALE62429,CUSTOMER10218,PROD1565,5,2025-06-20,Debit Card,0.09,False
SALE62430,CUST13792,PROD1701,2,2024-08-17,Cash,0.06,False
SALE62431,cust15753,PROD1604,3,2024-05-08,Credit Card,0.25,False
SALE62432,cust10850,,5,2025-05-31,Cash,0.8999999999999999,False
SALE62433,cust10619,PROD1082,5,2024-12-20,,0.28,False
SALE62434,CUST16891,PROD1272,2,2024-09-05,Cash,0.04,True
SALE62435,,PROD1746,8,01-Jan-2023,Credit Card,0.29,False
SALE62436,CUST10678,PROD1780,3,2025-04-13,Cash,0.15,False
SALE62437,cust27370,PROD1583,4,2024-11-16,PayPal,0.05,False
SALE62438,CUSTOMER13998,PROD1043,2,2024-03-12,Debit Card,0.3,False
SALE62439,CUST29519,PROD1709,8,2024-04-25,Debit Card,0.09,True
SALE62440,CUST25093,PROD1562,9,2024-07-31,Debit Card,0.24,True
SALE62441,CUST11886,PROD1567,1,2025-03-26,,0.28,True
SALE62442,CUSTOMER20064,PROD1612,2,2024-01-09,Credit Card,0.0,False
SALE62443,CUST24518,PROD1638,7,2023-10-29,Debit Card,0.13,False
SALE62444,,PROD1982,9,2024-04-20,Credit Card,0.13,True
SALE62445,cust21098,PROD1962,6,2024-01-04,Debit Card,0.21,True
SALE62446,CUST20887,PROD1791,4,2023-02-30,Debit Card,0.07,True
SALE62447,CUST19725,PROD1129,6,2024-05-17,Credit Card,0.03,False
SALE62448,CUST19464,,7,2024-09-29,Debit Card,0.22,True
SALE62449,CUSTOMER11236,PROD1175,2,2025-03-06,Debit Card,0.1,True
SALE62450,CUST28305,PROD1862,9,2024-10-19,Debit Card,0.19,False
SALE62451,CUST27705,PROD1027,1,2023-10-19,Credit Card,0.19,False
SALE62452,cust28230,PROD1206,4,2024-02-08,PayPal,0.02,True
SALE62453,CUSTOMER26405,PROD1761,4,2023-09-09,Cash,0.14,False
SALE62454,CUSTOMER20986,PROD1642,5,2025-01-02,Cash,0.11,True
SALE62455,CUST10352,PROD1012,4,2024-10-04,Debit Card,0.24,False
SALE62456,CUST16460,PROD1567,6,2023-11-11,Debit Card,0.16,True
SALE62457,CUST26074,PROD1721,9,2024-05-05,Credit Card,0.22,False
SALE62458,CUSTOMER15326,PROD1178,3,2023-11-16,Credit Card,0.25,True
SALE62459,CUST12211,PROD1701,3,2025-07-13,Cash,0.15,True
SALE62460,CUST28786,PROD1470,8,2023-02-30,Credit Card,0.09,False
SALE62461,CUSTOMER16716,PROD1222,9,2025-01-14,Credit Card,0.17,False
SALE62462,CUST10886,PROD1745,9,2024-08-01,Cash,0.25,False
SALE62463,CUST20061,PROD1993,2,2025-05-16,Debit Card,0.21,True
SALE62464,CUSTOMER13010,PROD1439,8,2024-06-10,Credit Card,0.23,True
SALE62465,CUST28196,PROD1836,2,2025-01-20,PayPal,0.11,True
SALE62466,CUSTOMER10558,PROD1990,2,2025-04-09,PayPal,0.22,False
SALE62467,CUSTOMER27038,PROD1205,1,2023-10-12,,0.04,True
SALE62468,CUSTOMER19778,PROD1671,9,2024-08-02,PayPal,0.13,False
SALE62469,CUSTOMER28269,PROD1390,3,2023-09-17,,0.29,True
SALE62470,CUST14342,PROD1346,7,9999-99-99,Credit Card,0.24,False
SALE62471,CUSTOMER29207,PROD1423,7,2024-11-25,PayPal,0.23,True
SALE62472,cust23360,PROD1482,4,2024-05-27,Cash,0.26,True
SALE62473,CUSTOMER10561,PROD1651,8,2024-07-28,Debit Card,0.16,True
SALE62474,CUST19338,PROD1382,3,2025-02-11,Debit Card,0.15,True
SALE62475,CUST23758,PROD1412,8,2024-04-05,Cash,0.28,True
SALE62476,CUST15136,PROD1601,2,2024-04-18,PayPal,0.07,False
SALE62477,CUST11826,PROD1392,3,2024-11-17,Credit Card,0.12,True
SALE62478,CUST28035,PROD1361,4,2025-01-04,,0.21,False
SALE62479,CUST26362,PROD1790,1,2023-12-08,Credit Card,0.13,False
SALE62480,CUST17600,PROD1263,4,2025-02-15,PayPal,0.07,True
SALE62481,cust28038,PROD1184,3,2024-03-16,Cash,0.23,True
SALE62482,cust19990,PROD1032,2,2025-07-31,Credit Card,0.06,True
SALE62483,CUSTOMER17227,PROD1606,1,2023-10-10,Debit Card,0.25,False
SALE62484,cust14549,PROD1953,2,2024-12-26,Credit Card,0.18,False
SALE62485,CUSTOMER15503,PROD1950,1,2025-04-21,Cash,0.29,True
SALE62486,CUST13267,PROD1334,9,2024-12-27,,0.21,True
SALE62487,cust22001,PROD1567,1,2023-10-28,Debit Card,0.19,False
SALE62488,CUST22820,PROD1848,9,2024-06-07,Debit Card,0.11,False
SALE62489,CUST17557,PROD1157,6,2024-05-05,Credit Card,0.01,False
SALE62490,CUST19717,PROD1166,5,2025-07-01,Credit Card,0.07,False
SALE62491,CUSTOMER16524,PROD1460,9,2025-06-10,Debit Card,0.19,True
SALE62492,,PROD1667,7,2024-01-15,PayPal,0.2,False
SALE62493,CUSTOMER25931,PROD1909,4,2023-11-17,Credit Card,0.22,True
SALE62494,CUST23784,PROD1325,4,2024-07-19,Cash,0.26,False
SALE62495,cust26508,PROD1007,5,2024-11-26,Credit Card,0.18,True
SALE62496,CUST14673,PROD1921,3,2024-01-12,Debit Card,0.14,False
SALE62497,CUST21485,PROD1659,3,2024-08-30,Cash,0.04,True
SALE62498,CUSTOMER14206,PROD1310,7,2024-01-31,PayPal,0.29,False
SALE62499,CUST17994,PROD1294,2,2023-10-20,Cash,0.09,False
SALE62500,CUST26613,PROD1431,2,2025-03-21,,0.27,True
SALE62501,CUST13129,PROD1988,1,2024-06-03,PayPal,0.04,True
SALE62502,cust21237,PROD1328,2,2025-02-23,PayPal,0.08,False
SALE62503,CUSTOMER19229,PROD1815,9,2023-11-04,Debit Card,0.04,False
SALE62504,CUST25508,PROD1762,1,2023-08-16,Debit Card,0.15,True
SALE62505,CUSTOMER20062,,2,2024-04-07,PayPal,0.14,True
SALE62506,CUST16870,PROD1390,1,2025-07-04,Cash,0.28,False
SALE62507,CUSTOMER15603,PROD1460,5,2025-07-24,Debit Card,0.24,True
SALE62508,CUST29880,PROD1034,8,2024-10-23,PayPal,0.13,True
SALE62509,CUST29641,PROD1114,8,2024-07-27,Credit Card,0.13,True
SALE62510,CUST21675,PROD1714,9,2024-08-19,Credit Card,0.03,True
SALE62511,CUST20662,PROD1427,8,2023-10-30,Cash,0.09,False
SALE62512,CUST24670,PROD1792,2,2025-02-25,Debit Card,0.13,True
SALE62513,CUSTOMER21593,,5,2024-07-25,Debit Card,0.15,False
SALE62514,cust20253,PROD1686,7,2024-12-20,Debit Card,0.03,False
SALE62515,CUSTOMER17794,PROD1618,5,2023-09-25,Cash,0.1,True
SALE62516,CUST27341,PROD1865,2,2023-12-07,Credit Card,0.25,True
SALE62517,CUST17508,PROD1938,6,2024-09-20,PayPal,0.23,False
SALE62518,CUST21872,PROD1924,2,2023-09-14,Credit Card,0.29,False
SALE62519,CUST11023,PROD1856,8,2025-04-23,Cash,0.07,True
SALE62520,cust24273,PROD1639,4,2023-10-30,Debit Card,0.03,True
SALE62521,,PROD1908,2,9999-99-99,Cash,0.22,True
SALE62522,CUST18272,PROD1564,9,2024-01-09,Cash,0.05,True
SALE62523,CUST12356,PROD1515,9,2024-09-30,Cash,0.16,True
SALE62524,cust16187,PROD1726,1,2024-04-19,Credit Card,0.13,True
SALE62525,CUST28835,PROD1819,8,2025-05-01,Cash,0.04,True
SALE62526,cust10989,PROD1729,1,2024-12-04,Debit Card,0.06,False
SALE62527,cust25448,PROD1790,8,2024-08-05,PayPal,1.7999999999999998,True
SALE62528,cust18983,PROD1365,6,2024-05-24,Cash,0.26,text_False
SALE62529,CUST18234,PROD1910,2,2024-01-18,Debit Card,0.09,False
SALE62530,CUSTOMER18138,PROD1557,7,2025-07-08,Cash,0.24,False
SALE62531,cust14178,PROD1311,7,2024-11-25,Cash,0.02,False
SALE62532,CUSTOMER28713,PROD1630,5,2024-09-22,PayPal,0.1,False
SALE62533,CUSTOMER25891,PROD1978,6,2025-04-05,Cash,0.07,False
SALE62534,cust28634,PROD1683,7,2024-07-27,Credit Card,0.21,True
SALE62535,cust14330,PROD1073,4,2024-02-14,Cash,0.06,False
SALE62536,cust10086,PROD1415,8,2024-07-18,PayPal,0.05,True
SALE62537,CUSTOMER16087,PROD1814,8,2025-07-30,Cash,0.18,False
SALE62538,CUST14480,PROD1366,8,2023-08-24,PayPal,0.19,False
SALE62539,CUST16080,PROD1535,6,2023-09-11,PayPal,0.1,False
SALE62540,CUST14044,PROD1870,2,2024-02-22,Credit Card,0.07,True
SALE62541,CUSTOMER14734,PROD1994,4,2025-02-04,Debit Card,0.18,False
SALE62542,cust17698,PROD1964,4,2024-03-19,Debit Card,0.3,False
SALE62543,CUSTOMER24838,PROD1304,9,2023-08-16,PayPal,0.03,True
SALE62544,cust10270,PROD1605,3,2024-03-20,Credit Card,0.27,text_True
SALE62545,cust17527,PROD1064,2,2024-12-20,Debit Card,0.0,False
SALE62546,CUSTOMER15115,PROD1908,9,2025-04-17,Credit Card,0.21,True
SALE62547,CUSTOMER14521,PROD1287,6,2024-12-12,Credit Card,0.03,False
SALE62548,CUST27212,PROD1297,9,2024-01-15,Credit Card,0.2,True
SALE62549,CUST26434,PROD1115,9,2023-02-30,Debit Card,0.19,True
SALE62550,CUSTOMER27488,PROD1390,8,2024-01-06,Debit Card,0.11,True
SALE62551,CUST29911,PROD1539,5,2024-06-24,Cash,0.22,True
SALE62552,cust25529,PROD1862,6,2025-06-29,Credit Card,0.24,False
SALE62553,CUST11939,PROD1925,9,0000-00-00,Debit Card,0.24,False
SALE62554,CUST15930,PROD1388,3,2024-09-06,Cash,0.08,False
SALE62555,CUSTOMER24215,PROD1018,4,2023-12-15,Cash,0.19,False
SALE62556,CUSTOMER10994,PROD1354,4,2025-05-17,Credit Card,0.11,False
SALE62557,cust11897,PROD1185,4,2024-11-02,Credit Card,0.12,True
SALE62558,cust21538,PROD1363,9,2024-11-13,PayPal,0.28,True
SALE62559,CUST14552,PROD1862,5,2025-06-29,Cash,0.25,False
SALE62560,cust12003,PROD1451,1,2024-12-07,Debit Card,0.23,True
SALE62561,CUST23876,PROD1225,4,2025-06-21,Cash,0.13,True
SALE62562,CUSTOMER13756,PROD1658,2,2024-02-29,PayPal,0.18,True
SALE62563,CUST10999,PROD1689,2,2023-09-04,Debit Card,0.24,True
SALE62564,CUSTOMER27178,PROD1281,80,2025-06-10,Credit Card,0.28,True
SALE62565,CUST19412,PROD1619,1,2025-05-14,Debit Card,0.22,True
SALE62566,CUSTOMER13579,PROD1578,3,2024-11-26,Cash,0.12,True
SALE62567,cust10792,PROD1755,4,2024-01-05,,0.14,False
SALE62568,CUSTOMER22643,,9,2025-04-29,Debit Card,0.17,True
SALE62569,CUSTOMER29115,PROD1971,4,2024-08-12,PayPal,0.09,True
SALE62570,CUST26242,PROD1796,8,2024-04-28,Debit Card,0.15,False
SALE62571,CUST25529,PROD1346,2,2024-05-19,PayPal,0.16,False
SALE62572,CUSTOMER25138,PROD1012,8,2025-03-07,Debit Card,0.23,False
SALE62573,CUSTOMER21050,PROD1220,9,2024-02-28,PayPal,0.17,True
SALE62574,CUST16164,PROD1041,6,2023-09-29,Cash,0.19,True
SALE62575,cust14571,PROD1531,7,2024-10-19,PayPal,0.22,True
SALE62576,CUSTOMER17937,PROD1211,30,2024-04-28,Credit Card,0.04,False
SALE62577,CUSTOMER28000,PROD1516,4,2024-09-21,Credit Card,0.0,True
SALE62578,CUSTOMER22873,PROD1638,4,2023-11-21,Cash,0.0,True
SALE62579,cust16281,PROD1144,2,2023-10-20,PayPal,0.26,True
SALE62580,CUSTOMER25871,PROD1266,3,2024-05-23,Cash,0.26,True
SALE62581,CUSTOMER25418,PROD1275,9,2025-02-21,Credit Card,0.22,False
SALE62582,CUST16735,PROD1834,9,2024-02-09,PayPal,0.25,True
SALE62583,CUST23209,,3,2024-10-17,PayPal,0.08,True
SALE62584,CUST19683,PROD1594,6,2024-04-16,Debit Card,2.1,True
SALE62585,CUSTOMER14764,PROD1756,9,2025-07-07,PayPal,0.04,False
SALE62586,CUST13811,PROD1845,8,2023-09-27,Credit Card,0.11,True
SALE62587,CUSTOMER24491,PROD1834,6,2023-09-16,PayPal,0.09,True
SALE62588,cust27905,PROD1060,4,2024-02-26,Credit Card,0.2,True
SALE62589,CUSTOMER20965,PROD1008,7,2024-01-17,Debit Card,0.23,True
SALE62590,CUST25443,PROD1613,6,2023-09-18,PayPal,0.16,True
SALE62591,CUST15257,PROD1851,6,2024-11-11,Debit Card,0.29,True
SALE62592,CUST15546,PROD1067,4,2024-07-04,Cash,0.18,False
SALE62593,cust26869,PROD1955,9,0000-00-00,Cash,0.13,False
SALE62594,CUSTOMER10632,PROD1325,2,2025-06-13,PayPal,0.12,True
SALE62595,CUSTOMER18746,PROD1887,9,2024-06-01,Credit Card,0.27,False
SALE62596,CUSTOMER17322,PROD1744,2,2025-01-22,Credit Card,0.18,True
SALE62597,CUST22976,PROD1262,5,2024-08-22,Cash,0.24,True
SALE62598,cust29727,PROD1160,4,2025-06-20,Cash,0.22,False
SALE62599,CUSTOMER12941,PROD1167,7,2025-06-22,Debit Card,0.22,True
SALE62600,CUSTOMER24385,PROD1083,30,2024-06-23,Debit Card,0.2,True
SALE62601,CUST19658,PROD1988,2,2025-08-09,Cash,0.05,True
SALE62602,CUSTOMER16134,PROD1572,2,2025-05-22,Cash,0.06,True
SALE62603,CUST16945,PROD1823,8,2025-04-10,Credit Card,0.21,True
SALE62604,CUST28165,PROD1309,5,2023-08-24,Debit Card,0.21,False
SALE62605,cust11737,PROD1202,4,2024-04-18,Credit Card,0.08,False
SALE62606,CUST27537,PROD1709,9,2023-08-22,Credit Card,0.18,False
SALE62607,CUSTOMER24280,PROD1854,8,2024-06-10,Debit Card,0.25,True
SALE62608,cust29747,PROD1946,1,2025-03-04,Credit Card,0.07,False
SALE62609,CUSTOMER12910,PROD1163,7,2024-01-07,Cash,0.02,False
SALE62610,CUSTOMER29048,,2,2023-11-13,,0.19,True
SALE62611,CUSTOMER12707,PROD1689,6,2024-05-25,Debit Card,0.28,True
SALE62612,CUSTOMER27121,PROD1960,6,2025-04-27,Debit Card,0.15,True
SALE62613,CUSTOMER11755,PROD1976,7,2024-06-12,,0.11,False
SALE62614,CUST28788,PROD1004,2,2025-04-10,Credit Card,0.22,False
SALE62615,CUSTOMER27658,PROD1482,3,2025-05-29,PayPal,0.05,True
SALE62616,CUST13406,PROD1281,1,2025-03-21,Cash,0.05,True
SALE62617,cust25549,PROD1905,7,2024-03-20,Credit Card,0.2,True
SALE62618,CUSTOMER19811,PROD1995,7,2023-10-24,Credit Card,0.18,True
SALE62619,CUST20456,PROD1513,3,2025-03-18,Cash,0.25,True
SALE62620,CUST20784,PROD1474,1,2024-02-19,Credit Card,0.01,True
SALE62621,CUST14290,PROD1294,6,2024-01-20,Cash,0.06,False
SALE62622,CUST24728,PROD1869,6,2024-08-07,PayPal,0.13,False
SALE62623,CUST20487,PROD1723,4,2025-06-23,PayPal,0.29,True
SALE62624,CUST16518,PROD1812,6,2024-04-05,PayPal,0.26,True
SALE62625,CUST26246,PROD1359,9,2024-08-26,PayPal,0.17,True
SALE62626,cust10319,PROD1192,8,2024-03-20,Credit Card,0.04,True
SALE62627,cust10790,PROD1273,1,2024-12-20,Credit Card,0.06,True
SALE62628,CUST18236,PROD1811,8,2025-05-20,Debit Card,0.27,False
SALE62629,CUST13632,PROD1678,9,2023-02-30,PayPal,0.03,True
SALE62630,CUST11109,PROD1876,5,2024-08-02,Credit Card,0.22,False
SALE62631,CUST15678,PROD1652,2,2025-01-19,Cash,0.27,False
SALE62632,CUSTOMER16569,PROD1007,9,2024-05-15,Debit Card,0.05,False
SALE62633,CUST17183,PROD1126,6,2024-06-20,PayPal,0.06,True
SALE62634,CUSTOMER22668,PROD1056,1,01/01/2023,Credit Card,0.02,True
SALE62635,cust15247,PROD1849,4,0000-00-00,Cash,0.29,False
SALE62636,cust28399,PROD1684,1,2025-01-08,PayPal,0.21,False
SALE62637,CUSTOMER22393,PROD1979,1,2024-05-04,Credit Card,0.04,True
SALE62638,CUSTOMER19385,PROD1476,8,2023-12-21,Debit Card,0.2,False
SALE62639,cust12580,PROD1664,2,2024-07-02,Debit Card,0.19,False
SALE62640,cust12250,PROD1296,3,2023-09-18,Cash,0.07,True
SALE62641,CUSTOMER22848,PROD1582,4,2024-08-07,,0.2,True
SALE62642,CUST29790,PROD1644,8,2023-12-23,Credit Card,0.24,False
SALE62643,CUST14125,PROD1854,5,2025-06-07,Credit Card,0.2,False
SALE62644,CUSTOMER26080,PROD1048,3,2024-01-02,Cash,0.1,False
SALE62645,CUSTOMER25449,PROD1150,8,2023-10-10,PayPal,0.07,True
SALE62646,cust11620,PROD1752,3,2023-10-25,Debit Card,0.23,True
SALE62647,CUST17994,PROD1658,3,2024-11-02,Debit Card,0.12,False
SALE62648,CUST28082,PROD1381,1,2023-12-21,PayPal,0.08,True
SALE62649,CUST29483,PROD1927,9,2024-05-12,Debit Card,0.16,True
SALE62650,CUSTOMER17630,PROD1504,7,2024-12-16,Debit Card,0.28,True
SALE62651,cust12327,,7,2023-09-17,Debit Card,0.26,True
SALE62652,CUST17339,PROD1712,3,2024-08-19,Credit Card,0.01,True
SALE62653,CUST24004,PROD1675,5,2023-09-20,Credit Card,0.08,False
SALE62654,CUST18459,PROD1383,4,2025-05-06,Debit Card,0.18,True
SALE62655,CUSTOMER29068,PROD1595,1,2024-05-08,Debit Card,0.11,False
SALE62656,CUST10677,PROD1468,9,2023-11-04,PayPal,0.17,False
SALE62657,cust17991,PROD1642,9,2023-10-30,Credit Card,0.21,False
SALE62658,CUSTOMER24149,PROD1166,8,2024-12-02,Credit Card,0.08,False
SALE62659,cust20727,PROD1553,9,2023-08-16,Cash,0.08,False
SALE62660,CUST24760,PROD1828,8,2024-05-21,Debit Card,0.03,False
SALE62661,CUSTOMER12470,PROD1060,8,2024-07-10,Credit Card,0.17,False
SALE62662,CUST23875,PROD1309,9,2025-03-13,Debit Card,0.11,False
SALE62663,CUST27291,PROD1912,2,2024-08-04,Credit Card,0.23,True
SALE62664,CUST27018,PROD1403,5,2025-07-14,Cash,0.04,False
SALE62665,CUST29570,,9,2024-10-04,PayPal,0.2,False
SALE62666,CUST26036,PROD1454,5,2025-08-06,PayPal,0.11,False
SALE62667,CUSTOMER14839,PROD1301,6,2024-06-30,,0.28,True
SALE62668,CUST29329,PROD1426,6,2024-06-29,Cash,0.12,True
SALE62669,CUST17259,PROD1838,7,2025-04-15,Credit Card,0.01,True
SALE62670,CUSTOMER12361,PROD1302,60,2024-04-08,Debit Card,0.04,False
SALE62671,,PROD1619,6,2025-01-04,Credit Card,0.09,True
SALE62672,CUSTOMER10984,PROD1929,2,2023-09-19,PayPal,0.04,False
SALE62673,CUST12470,,7,2024-01-01,PayPal,0.0,False
SALE62674,CUSTOMER11277,PROD1137,3,01-Jan-2023,PayPal,0.27,True
SALE62675,CUST12729,PROD1365,8,2023-12-10,Cash,0.09,True
SALE62676,CUST27766,PROD1111,6,2024-02-23,PayPal,0.02,True
SALE62677,CUST21425,PROD1385,9,2025-06-23,Cash,0.08,False
SALE62678,CUST21552,PROD1318,6,2024-08-15,Debit Card,0.29,True
SALE62679,CUSTOMER18898,PROD1816,7,2025-08-08,Credit Card,0.23,True
SALE62680,CUST10369,PROD1607,6,2024-11-04,PayPal,0.24,True
SALE62681,cust22283,PROD1627,3,2025-01-08,Debit Card,0.27,False
SALE62682,CUSTOMER25888,PROD1523,5,2024-10-05,Debit Card,0.19,False
SALE62683,,PROD1494,8,2023-08-18,Credit Card,0.2,False
SALE62684,CUSTOMER19387,PROD1263,5,2023-09-27,Cash,0.27,True
SALE62685,cust26908,PROD1188,5,2023-08-25,Debit Card,0.2,False
SALE62686,CUST25926,PROD1505,8,2024-04-30,Credit Card,0.05,Tru...
SALE62687,CUST10748,PROD1664,5,2025-07-03,Cash,0.28,False
SALE62688,CUST17226,PROD1949,2,2024-11-09,Cash,0.02,True
SALE62689,cust28195,PROD1028,6,2024-09-05,PayPal,0.25,False
SALE62690,CUST12812,PROD1913,8,2024-10-30,Debit Card,0.09,True
SALE62691,CUST26286,PROD1075,70,2024-05-19,Cash,0.09,True
SALE62692,cust13195,PROD1716,7,2023-08-18,PayPal,0.01,True
SALE62693,CUST25848,PROD1524,2,2025-01-21,Debit Card,0.05,True
SALE62694,CUSTOMER18771,PROD1631,8,2025-03-24,Debit Card,0.24,False
SALE62695,CUST25845,PROD1476,3,2023-10-31,Credit Card,0.28,False
SALE62696,CUST19531,PROD1757,1,2023-12-15,Cash,0.08,text_True
SALE62697,CUSTOMER29694,PROD1160,6,2024-05-14,Credit Card,0.04,Tru...
SALE62698,CUST10730,PROD1829,6,2023-11-13,Debit Card,0.06,True
SALE62699,CUST25538,PROD1229,3,2024-06-29,PayPal,0.28,False
SALE62700,CUSTOMER15982,PROD1891,1,2025-01-02,Credit Card,0.22,True
SALE62701,CUST17986,PROD1621,1,2024-02-28,Debit Card,0.12,True
SALE62702,CUST14671,PROD1833,2,2025-07-28,Cash,0.15,True
SALE62703,CUST27233,PROD1976,4,2025-02-08,,0.19,False
SALE62704,CUSTOMER22125,PROD1512,5,2024-02-14,Debit Card,0.16,False
SALE62705,,PROD1944,5,2025-02-16,,0.14,True
SALE62706,cust17690,PROD1856,1,2024-09-04,Cash,0.26,True
SALE62707,CUST25843,PROD1700,7,2023-12-06,PayPal,0.2,True
SALE62708,cust18140,PROD1339,6,2025-07-25,PayPal,0.29,False
SALE62709,CUST22995,PROD1529,3,2024-10-02,Credit Card,0.14,False
SALE62710,CUSTOMER14797,PROD1466,9,2024-07-02,Debit Card,0.29,True
SALE62711,,PROD1576,2,2025-05-06,Credit Card,0.17,False
SALE62712,CUST10809,PROD1915,9,2024-03-09,PayPal,0.13,False
SALE62713,CUSTOMER20839,,3,2023-10-23,PayPal,0.24,True
SALE62714,CUST24571,,1,2023-10-04,Debit Card,0.11,True
SALE62715,,PROD1410,2,2024-02-27,Credit Card,0.28,False
SALE62716,CUST14945,PROD1445,9,2023-09-12,Credit Card,0.18,False
SALE62717,CUST11643,PROD1419,9,2023-10-08,PayPal,0.03,True
SALE62718,CUST25141,PROD1365,4,2024-08-14,Cash,0.02,True
SALE62719,cust15459,PROD1326,8,2025-05-19,PayPal,0.29,True
SALE62720,CUSTOMER22644,PROD1150,7,2025-03-08,Cash,0.11,False
SALE62721,CUSTOMER23313,PROD1271,5,2024-11-09,Cash,0.25,False
SALE62722,CUSTOMER29770,PROD1528,9,2025-01-24,Cash,0.1,False
SALE62723,CUSTOMER17947,PROD1575,8,2024-07-25,PayPal,0.2,True
SALE62724,cust14003,,3,2025-06-04,Debit Card,0.08,True
